"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","33","106563","0.0-9.0-0.6","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","fixation cross","null","","","","","","","","","","","",""
"","1665","html-keyboard-response","34","108228","0.0-9.0-1.6","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","image grid"," ","","","","","Ontogenetic_Distractor_notarget","ongrid","2400"," ","8","Ontogenetic","true","practice"
"","null","html-keyboard-response","35","108392","0.0-9.0-2.6","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","36","109611","0.0-9.0-3.6","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","37","110126","0.0-9.0-0.7","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","fixation cross","null","","","","","","","","","","","",""
"","1036","html-keyboard-response","38","111163","0.0-9.0-1.7","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","2300","p","5","Ontogenetic","true","practice"
"","null","html-keyboard-response","39","111315","0.0-9.0-2.7","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","40","112532","0.0-9.0-3.7","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","41","113049","0.0-9.0-0.8","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","fixation cross","null","","","","","","","","","","","",""
"","2015","html-keyboard-response","42","115065","0.0-9.0-1.8","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","image grid"," ","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","2200","p","6","Ontogenetic","false","practice"
"","null","html-keyboard-response","43","115222","0.0-9.0-2.8","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","44","116439","0.0-9.0-3.8","Nm7jV7Ukaj","5fa8b4123a3f0d7a4aab8ef3","6617fad957f7c6a12ea16e26","6622cc9db3478e60a989c164","feedback screen","null","","","","","","","","","","","",""
