"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","295","250899","0.0-13.0-0.28","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","762","html-keyboard-response","296","251662","0.0-13.0-1.28","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","800","p","1","Ontogenetic","true","experimental"
"","null","html-keyboard-response","297","251817","0.0-13.0-2.28","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","298","252537","0.0-13.0-0.29","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","745","html-keyboard-response","299","253283","0.0-13.0-1.29","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","800","q","5","Ontogenetic","true","experimental"
"","null","html-keyboard-response","300","253441","0.0-13.0-2.29","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","301","254154","0.0-13.0-0.30","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","686","html-keyboard-response","302","254841","0.0-13.0-1.30","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","q","","","","","Ontogenetic_Distractor_Threat_target","ongrid","800","q","2","Ontogenetic","true","experimental"
"","null","html-keyboard-response","303","254997","0.0-13.0-2.30","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","304","255706","0.0-13.0-0.31","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","fixation cross","null","","","","","","","","","","","",""
"","786","html-keyboard-response","305","256493","0.0-13.0-1.31","PySjZ5ENc8","5b06efd1732c5d000154de23","6617fad957f7c6a12ea16e26","6622cf82e4fc4fafc94931f3","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","800","p","4","Ontogenetic","true","experimental"
