"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","384","596650","0.0-15.0-1.17","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","2567","html-keyboard-response","385","596718","0.0-15.0-2.17","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","onmask","2500","p","8","Ontogenetic","false","experimental"
"","null","html-keyboard-response","386","597422","0.0-15.0-0.18","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","1987","html-keyboard-response","387","599410","0.0-15.0-1.18","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","388","599563","0.0-15.0-2.18","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","389","600266","0.0-15.0-0.19","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","917","html-keyboard-response","390","601184","0.0-15.0-1.19","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","3","Ontogenetic","false","experimental"
"","null","html-keyboard-response","391","601337","0.0-15.0-2.19","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","392","602041","0.0-15.0-0.20","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","1061","html-keyboard-response","393","603102","0.0-15.0-1.20","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","8","Ontogenetic","false","experimental"
"","null","html-keyboard-response","394","603255","0.0-15.0-2.20","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","395","603960","0.0-15.0-0.21","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","2450","html-keyboard-response","396","606411","0.0-15.0-1.21","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid","p","","","","","Ontogenetic_Distractor_Nonthreat_target","ongrid","2500","p","3","Ontogenetic","true","experimental"
"","null","html-keyboard-response","397","606563","0.0-15.0-2.21","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","398","607268","0.0-15.0-0.22","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","399","609770","0.0-15.0-1.22","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","7155","html-keyboard-response","400","614426","0.0-15.0-2.22","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Threat_target","onmask","2500","q","7","Ontogenetic","false","experimental"
"","null","html-keyboard-response","401","615130","0.0-15.0-0.23","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","402","617633","0.0-15.0-1.23","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","7425","html-keyboard-response","403","622558","0.0-15.0-2.23","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","mask grid"," ","","","","","Ontogenetic_Distractor_Threat_target","onmask","2500","q","1","Ontogenetic","false","experimental"
"","null","html-keyboard-response","404","623264","0.0-15.0-0.24","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","fixation cross","null","","","","","","","","","","","",""
"","1926","html-keyboard-response","405","625191","0.0-15.0-1.24","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","image grid"," ","","","","","Ontogenetic_Distractor_Threat_target","ongrid","2500","q","2","Ontogenetic","false","experimental"
"","null","html-keyboard-response","406","625344","0.0-15.0-2.24","sIZWIAwLIO","5ca4d7e75d545300110b7545","6617fad957f7c6a12ea16e26","6622cb446eae5127a7bf6e76","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
