"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","unique_identifier","subject_id","study_id","session_id","stimulus","response","timeout","failed_images","failed_audio","failed_video","task","respondedwhen","time_manipulation","correctresponse","targetimagelocation","blocktype","correct","roundtype"
"","null","html-keyboard-response","80","141652","0.0-9.0-3.17","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","81","142157","0.0-9.0-0.18","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","82","143359","0.0-9.0-1.18","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1621","html-keyboard-response","83","143781","0.0-9.0-2.18","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","mask grid","q","","","","","Phylogenetic_Distractor_Threat_target","onmask","1200","q","9","Phylogenetic","true","practice"
"","null","html-keyboard-response","84","144986","0.0-9.0-3.18","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","null","html-keyboard-response","85","145492","0.0-9.0-0.19","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","null","html-keyboard-response","86","146594","0.0-9.0-1.19","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
        <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","1711","html-keyboard-response","87","147206","0.0-9.0-2.19","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","mask grid","q","","","","","Phylogenetic_Distractor_Nonthreat_target","onmask","1100","p","4","Phylogenetic","false","practice"
"","null","html-keyboard-response","88","148410","0.0-9.0-3.19","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","feedback screen","null","","","","","","","","","","","",""
"","3813","html-keyboard-response","89","152261","0.0-10.0","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","pre-experimental_briefing"," ","","","","","","","","","","","",""
"","null","html-keyboard-response","90","154764","0.0-11.0-0.0","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1734","html-keyboard-response","91","156499","0.0-11.0-1.0","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","4","Phylogenetic","true","experimental"
"","null","html-keyboard-response","92","156652","0.0-11.0-2.0","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","93","157354","0.0-11.0-0.1","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1769","html-keyboard-response","94","159125","0.0-11.0-1.1","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","p","","","","","Phylogenetic_Distractor_Nonthreat_target","ongrid","2500","p","9","Phylogenetic","true","experimental"
"","null","html-keyboard-response","95","159276","0.0-11.0-2.1","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","96","159978","0.0-11.0-0.2","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1209","html-keyboard-response","97","161189","0.0-11.0-1.2","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid","q","","","","","Phylogenetic_Distractor_Threat_target","ongrid","2500","q","9","Phylogenetic","true","experimental"
"","null","html-keyboard-response","98","161343","0.0-11.0-2.2","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","99","162045","0.0-11.0-0.3","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
"","1359","html-keyboard-response","100","163406","0.0-11.0-1.3","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","image grid"," ","","","","","Phylogenetic_Distractor_notarget","ongrid","2500"," ","6","Phylogenetic","true","experimental"
"","null","html-keyboard-response","101","163559","0.0-11.0-2.3","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","
    <div id=""grid-container"">
        <!-- Grid items will be dynamically added here -->
    </div>    ","null","","","","","","","","","","","",""
"","null","html-keyboard-response","102","164261","0.0-11.0-0.4","cmyb53Jgog","559c1e28fdf99b2189ee807d","6617fad957f7c6a12ea16e26","6622cf46a32ced38ebfd4440","fixation cross","null","","","","","","","","","","","",""
